#Chr	Start	End	ID
chr2	157178009	157179569	chr2-157178009-157179569
chr2	157180358	157180673	chr2-157180358-157180673
chr2	157181211	157181544	chr2-157181211-157181544
chr2	157182352	157182840	chr2-157182352-157182840
chr2	157183475	157184595	chr2-157183475-157184595
chr2	157185788	157186049	chr2-157185788-157186049
chr2	157188558	157189983	chr2-157188558-157189983
chr2	157190424	157191783	chr2-157190424-157191783
chr2	157192034	157192226	chr2-157192034-157192226
chr2	157197506	157198831	chr2-157197506-157198831
chr2	157198918	157200171	chr2-157198918-157200171
chr2	157235722	157235819	chr2-157235722-157235819
chr2	157250033	157250163	chr2-157250033-157250163
chr2	157256094	157258027	chr2-157256094-157258027
chr2	157268896	157269856	chr2-157268896-157269856
chr2	157291096	157291420	chr2-157291096-157291420
chr2	157291887	157293952	chr2-157291887-157293952
chr2	157352296	157352987	chr2-157352296-157352987
chr2	157445903	157446724	chr2-157445903-157446724
chr2	157522934	157523148	chr2-157522934-157523148
chr2	157542096	157542226	chr2-157542096-157542226
chr2	158039054	158040170	chr2-158039054-158040170
chr2	158158940	158159472	chr2-158158940-158159472
chr2	158163598	158163989	chr2-158163598-158163989
chr2	158170699	158170832	chr2-158170699-158170832
chr2	158183825	158184661	chr2-158183825-158184661
chr2	158190078	158190228	chr2-158190078-158190228
chr2	158192491	158193087	chr2-158192491-158193087
chr2	158213177	158213404	chr2-158213177-158213404
chr2	158275734	158276086	chr2-158275734-158276086
chr2	158283567	158284341	chr2-158283567-158284341
chr2	158288431	158288847	chr2-158288431-158288847
chr2	158300200	158301435	chr2-158300200-158301435
chr2	158303632	158304702	chr2-158303632-158304702
chr2	158309508	158310582	chr2-158309508-158310582
chr2	158320564	158321348	chr2-158320564-158321348
chr2	158325589	158326511	chr2-158325589-158326511
chr2	158327645	158328163	chr2-158327645-158328163
chr2	158335781	158337467	chr2-158335781-158337467
chr2	158344391	158344481	chr2-158344391-158344481
chr2	158348629	158349326	chr2-158348629-158349326
chr2	158354036	158354778	chr2-158354036-158354778
chr2	158414481	158414681	chr2-158414481-158414681
chr2	158449560	158449708	chr2-158449560-158449708
chr2	158453728	158454367	chr2-158453728-158454367
chr2	158458259	158458477	chr2-158458259-158458477
chr2	158462764	158462831	chr2-158462764-158462831
chr2	158484394	158485930	chr2-158484394-158485930
chr2	158495563	158495753	chr2-158495563-158495753
chr2	158608393	158608556	chr2-158608393-158608556
chr2	158634072	158634561	chr2-158634072-158634561
chr2	158688177	158688416	chr2-158688177-158688416
chr2	158723831	158724041	chr2-158723831-158724041
chr2	158731677	158731814	chr2-158731677-158731814
chr2	158732140	158734117	chr2-158732140-158734117
chr2	158748090	158748575	chr2-158748090-158748575
chr2	158753745	158754758	chr2-158753745-158754758
chr2	158754954	158756271	chr2-158754954-158756271
chr2	158756725	158756932	chr2-158756725-158756932
chr2	158757840	158758063	chr2-158757840-158758063
chr2	158866737	158867426	chr2-158866737-158867426
chr2	158871843	158872445	chr2-158871843-158872445
chr2	158880754	158881266	chr2-158880754-158881266
chr2	159047458	159048408	chr2-159047458-159048408
chr2	159306680	159306897	chr2-159306680-159306897
chr2	159312707	159313532	chr2-159312707-159313532
chr2	159313831	159315029	chr2-159313831-159315029
chr2	159333495	159334589	chr2-159333495-159334589
chr2	159368869	159369245	chr2-159368869-159369245
chr2	159387360	159387435	chr2-159387360-159387435
chr2	159980867	159981867	chr2-159980867-159981867
chr2	160057635	160058591	chr2-160057635-160058591
chr2	160066166	160066908	chr2-160066166-160066908
chr2	160108031	160108445	chr2-160108031-160108445
chr2	160142566	160143979	chr2-160142566-160143979
chr2	160353708	160354963	chr2-160353708-160354963
chr2	160372562	160373428	chr2-160372562-160373428
chr2	160382226	160382289	chr2-160382226-160382289
chr2	160384369	160384435	chr2-160384369-160384435
chr2	160471889	160473496	chr2-160471889-160473496
chr2	160563223	160563422	chr2-160563223-160563422
chr2	160568360	160569795	chr2-160568360-160569795
chr2	160575134	160575214	chr2-160575134-160575214
chr2	160595056	160595229	chr2-160595056-160595229
chr2	160618623	160618759	chr2-160618623-160618759
chr2	160629896	160630129	chr2-160629896-160630129
chr2	160654021	160655020	chr2-160654021-160655020
chr2	160732627	160733099	chr2-160732627-160733099
chr2	160733138	160733287	chr2-160733138-160733287
chr2	160752923	160753046	chr2-160752923-160753046
chr2	160778089	160778932	chr2-160778089-160778932
chr2	160795772	160796001	chr2-160795772-160796001
chr2	160966212	160967244	chr2-160966212-160967244
chr2	161067058	161067637	chr2-161067058-161067637
chr2	161106194	161106460	chr2-161106194-161106460
chr2	161126038	161127087	chr2-161126038-161127087
chr2	161136155	161136989	chr2-161136155-161136989
chr2	161151995	161152625	chr2-161151995-161152625
chr2	161156198	161156397	chr2-161156198-161156397
chr2	161180665	161181121	chr2-161180665-161181121
chr2	161181301	161181562	chr2-161181301-161181562
chr2	161181625	161181865	chr2-161181625-161181865
chr2	161187912	161188015	chr2-161187912-161188015
chr2	161188898	161189500	chr2-161188898-161189500
chr2	161189653	161191295	chr2-161189653-161191295
chr2	161192673	161192920	chr2-161192673-161192920
chr2	161201328	161202142	chr2-161201328-161202142
chr2	161203822	161204319	chr2-161203822-161204319
chr2	161209615	161210321	chr2-161209615-161210321
chr2	161216548	161217197	chr2-161216548-161217197
chr2	161224435	161225084	chr2-161224435-161225084
chr2	161228199	161228453	chr2-161228199-161228453
chr2	161235548	161235683	chr2-161235548-161235683
chr2	161235780	161236011	chr2-161235780-161236011
chr2	161237989	161238751	chr2-161237989-161238751
chr2	161241412	161241605	chr2-161241412-161241605
chr2	161244621	161245600	chr2-161244621-161245600
chr2	161250399	161251358	chr2-161250399-161251358
chr2	161259644	161260305	chr2-161259644-161260305
chr2	161263188	161264633	chr2-161263188-161264633
chr2	161267779	161268339	chr2-161267779-161268339
chr2	161274013	161274810	chr2-161274013-161274810
chr2	161278088	161278875	chr2-161278088-161278875
chr2	161284195	161285384	chr2-161284195-161285384
chr2	161290940	161291046	chr2-161290940-161291046
chr2	161310157	161311199	chr2-161310157-161311199
chr2	161321802	161322323	chr2-161321802-161322323
chr2	161331414	161331939	chr2-161331414-161331939
chr2	161338716	161339893	chr2-161338716-161339893
chr2	161341346	161342039	chr2-161341346-161342039
chr2	161343957	161344186	chr2-161343957-161344186
chr2	161348956	161350490	chr2-161348956-161350490
chr2	161362996	161364224	chr2-161362996-161364224
chr2	161421645	161421835	chr2-161421645-161421835
chr2	161446620	161446880	chr2-161446620-161446880
chr2	161508487	161509384	chr2-161508487-161509384
chr2	161522617	161523692	chr2-161522617-161523692
chr2	161560326	161561033	chr2-161560326-161561033
chr2	161715515	161715842	chr2-161715515-161715842
chr2	161775502	161775847	chr2-161775502-161775847
chr2	161824061	161824254	chr2-161824061-161824254
chr2	161826646	161827039	chr2-161826646-161827039
chr2	161850602	161851389	chr2-161850602-161851389
chr2	161884753	161884883	chr2-161884753-161884883
chr2	161894141	161894345	chr2-161894141-161894345
chr2	161919774	161920797	chr2-161919774-161920797
chr2	161933820	161934932	chr2-161933820-161934932
chr2	161992793	161993847	chr2-161992793-161993847
chr2	161994888	161996378	chr2-161994888-161996378
chr2	162016495	162018191	chr2-162016495-162018191
chr2	162032154	162032384	chr2-162032154-162032384
chr2	162058162	162058556	chr2-162058162-162058556
chr2	162072335	162072422	chr2-162072335-162072422
chr2	162073355	162074028	chr2-162073355-162074028
chr2	162074874	162075070	chr2-162074874-162075070
chr2	162078585	162079206	chr2-162078585-162079206
chr2	162079441	162080095	chr2-162079441-162080095
chr2	162093872	162095822	chr2-162093872-162095822
chr2	162099609	162101851	chr2-162099609-162101851
chr2	162129292	162130288	chr2-162129292-162130288
chr2	162158734	162158923	chr2-162158734-162158923
chr2	162159258	162159374	chr2-162159258-162159374
chr2	162164499	162165605	chr2-162164499-162165605
chr2	162191529	162191897	chr2-162191529-162191897
chr2	162194095	162194314	chr2-162194095-162194314
chr2	162270930	162273909	chr2-162270930-162273909
chr2	162275238	162275552	chr2-162275238-162275552
chr2	162279911	162280700	chr2-162279911-162280700
chr2	162283262	162284536	chr2-162283262-162284536
chr2	162343276	162343384	chr2-162343276-162343384
chr2	162424940	162425123	chr2-162424940-162425123
chr2	162442867	162443621	chr2-162442867-162443621
chr2	162444988	162445253	chr2-162444988-162445253
chr2	162449371	162449468	chr2-162449371-162449468
chr2	162457110	162457583	chr2-162457110-162457583
chr2	162461181	162461756	chr2-162461181-162461756
chr2	162480506	162481553	chr2-162480506-162481553
chr2	162481799	162482218	chr2-162481799-162482218
chr2	162533743	162534008	chr2-162533743-162534008
chr2	162545851	162545937	chr2-162545851-162545937
chr2	162549062	162549255	chr2-162549062-162549255
chr2	162565017	162566344	chr2-162565017-162566344
chr2	162588827	162589056	chr2-162588827-162589056
chr2	162662351	162662536	chr2-162662351-162662536
chr2	162701655	162701739	chr2-162701655-162701739
chr2	162736645	162736987	chr2-162736645-162736987
chr2	162761808	162762549	chr2-162761808-162762549
chr2	162772195	162772266	chr2-162772195-162772266
chr2	162780274	162780521	chr2-162780274-162780521
chr2	162787552	162787792	chr2-162787552-162787792
chr2	162809062	162811045	chr2-162809062-162811045
chr2	162812961	162813625	chr2-162812961-162813625
chr2	162826147	162826210	chr2-162826147-162826210
chr2	162835034	162835134	chr2-162835034-162835134
chr2	162835952	162836666	chr2-162835952-162836666
chr2	162838354	162838428	chr2-162838354-162838428
chr2	162839183	162839396	chr2-162839183-162839396
chr2	162839474	162839665	chr2-162839474-162839665
chr2	162845006	162845175	chr2-162845006-162845175
chr2	162848804	162850031	chr2-162848804-162850031
chr2	162850872	162851606	chr2-162850872-162851606
chr2	162851673	162851732	chr2-162851673-162851732
chr2	162852024	162852432	chr2-162852024-162852432
chr2	162854727	162855071	chr2-162854727-162855071
chr2	162862968	162863112	chr2-162862968-162863112
chr2	162867833	162869380	chr2-162867833-162869380
chr2	162870160	162870316	chr2-162870160-162870316
chr2	162879249	162879365	chr2-162879249-162879365
chr2	162892967	162893356	chr2-162892967-162893356
chr2	162911847	162912488	chr2-162911847-162912488
chr2	162913884	162914603	chr2-162913884-162914603
chr2	162915248	162916218	chr2-162915248-162916218
chr2	162919953	162920824	chr2-162919953-162920824
chr2	162921735	162921838	chr2-162921735-162921838
chr2	162928954	162929216	chr2-162928954-162929216
chr2	162929740	162931271	chr2-162929740-162931271
chr2	162964619	162964753	chr2-162964619-162964753
chr2	162964761	162964914	chr2-162964761-162964914
chr2	162986197	162986654	chr2-162986197-162986654
chr2	162989104	162989268	chr2-162989104-162989268
chr2	162998885	162999060	chr2-162998885-162999060
chr2	163003847	163003916	chr2-163003847-163003916
chr2	163010036	163010960	chr2-163010036-163010960
chr2	163026309	163026564	chr2-163026309-163026564
chr2	163027241	163027733	chr2-163027241-163027733
chr2	163053558	163053920	chr2-163053558-163053920
chr2	163056058	163056137	chr2-163056058-163056137
chr2	163066969	163067035	chr2-163066969-163067035
chr2	163076886	163078279	chr2-163076886-163078279
chr2	163086997	163087071	chr2-163086997-163087071
chr2	163089760	163089852	chr2-163089760-163089852
chr2	163117356	163118399	chr2-163117356-163118399
chr2	163157617	163158369	chr2-163157617-163158369
chr2	163159273	163159818	chr2-163159273-163159818
chr2	163165038	163166228	chr2-163165038-163166228
chr2	163167297	163167409	chr2-163167297-163167409
chr2	163174303	163175860	chr2-163174303-163175860
chr2	163200077	163201269	chr2-163200077-163201269
chr2	163588452	163589503	chr2-163588452-163589503
chr2	163589507	163590083	chr2-163589507-163590083
chr2	163599414	163599562	chr2-163599414-163599562
chr2	165848220	165849998	chr2-165848220-165849998
chr2	165911662	165911756	chr2-165911662-165911756
chr2	166143683	166144394	chr2-166143683-166144394
chr2	166161422	166161840	chr2-166161422-166161840
chr2	166161924	166162003	chr2-166161924-166162003
chr2	166184558	166185439	chr2-166184558-166185439
chr2	166230002	166230229	chr2-166230002-166230229
chr2	166249556	166249936	chr2-166249556-166249936
chr2	166250277	166250814	chr2-166250277-166250814
chr2	166261210	166261462	chr2-166261210-166261462
chr2	166268224	166268390	chr2-166268224-166268390
chr2	166451564	166451699	chr2-166451564-166451699
chr2	166600149	166600276	chr2-166600149-166600276
chr2	166633761	166635057	chr2-166633761-166635057
chr2	166649893	166651735	chr2-166649893-166651735
chr2	166680163	166680335	chr2-166680163-166680335
chr2	166733094	166733569	chr2-166733094-166733569
chr2	166733875	166734925	chr2-166733875-166734925
chr2	166768015	166768224	chr2-166768015-166768224
chr2	166791532	166791835	chr2-166791532-166791835
chr2	166794618	166794762	chr2-166794618-166794762
chr2	166809286	166811018	chr2-166809286-166811018
chr2	166834689	166834832	chr2-166834689-166834832
chr2	166834856	166835120	chr2-166834856-166835120
chr2	166844508	166844735	chr2-166844508-166844735
chr2	166845257	166845417	chr2-166845257-166845417
chr2	166853166	166853352	chr2-166853166-166853352
chr2	166962948	166963434	chr2-166962948-166963434
chr2	166983556	166983654	chr2-166983556-166983654
chr2	166984185	166984870	chr2-166984185-166984870
chr2	167682893	167682959	chr2-167682893-167682959
chr2	168401853	168402000	chr2-168401853-168402000
chr2	168929885	168930069	chr2-168929885-168930069
chr2	168952782	168952885	chr2-168952782-168952885
chr2	168992727	168994530	chr2-168992727-168994530
chr2	168999636	168999756	chr2-168999636-168999756
chr2	169042425	169042505	chr2-169042425-169042505
chr2	169049411	169050240	chr2-169049411-169050240
chr2	169090555	169091592	chr2-169090555-169091592
chr2	169102870	169104617	chr2-169102870-169104617
chr2	169111191	169111262	chr2-169111191-169111262
chr2	169151480	169152124	chr2-169151480-169152124
chr2	169193074	169193875	chr2-169193074-169193875
chr2	169203029	169203899	chr2-169203029-169203899
chr2	169210985	169211853	chr2-169210985-169211853
chr2	169259230	169259285	chr2-169259230-169259285
chr2	169280701	169280820	chr2-169280701-169280820
chr2	169386552	169386749	chr2-169386552-169386749
chr2	169523164	169523335	chr2-169523164-169523335
chr2	169574051	169575034	chr2-169574051-169575034
chr2	169607342	169608257	chr2-169607342-169608257
chr2	169613830	169613999	chr2-169613830-169613999
chr2	169615331	169616331	chr2-169615331-169616331
chr2	169630152	169630637	chr2-169630152-169630637
chr2	169641972	169642157	chr2-169641972-169642157
chr2	169731132	169731292	chr2-169731132-169731292
chr2	169734270	169734702	chr2-169734270-169734702
chr2	169740556	169740781	chr2-169740556-169740781
chr2	169740819	169741110	chr2-169740819-169741110
chr2	169741236	169741415	chr2-169741236-169741415
chr2	169746304	169747456	chr2-169746304-169747456
chr2	169753400	169753484	chr2-169753400-169753484
chr2	169754684	169755050	chr2-169754684-169755050
chr2	169769193	169769826	chr2-169769193-169769826
chr2	169777186	169777722	chr2-169777186-169777722
chr2	169800556	169801009	chr2-169800556-169801009
chr2	169817924	169818729	chr2-169817924-169818729
chr2	169820749	169821727	chr2-169820749-169821727
chr2	169829811	169830310	chr2-169829811-169830310
chr2	169832361	169833232	chr2-169832361-169833232
chr2	169834077	169835135	chr2-169834077-169835135
chr2	169864591	169864750	chr2-169864591-169864750
chr2	169881554	169882799	chr2-169881554-169882799
chr2	169930428	169930875	chr2-169930428-169930875
chr2	169951968	169953018	chr2-169951968-169953018
chr2	169966243	169966687	chr2-169966243-169966687
chr2	169986250	169986644	chr2-169986250-169986644
chr2	169987327	169987439	chr2-169987327-169987439
chr2	169988128	169988891	chr2-169988128-169988891
chr2	169998158	169998932	chr2-169998158-169998932
